; DOASIS Fit Result File
; Date and Time of Creation: 2/14/2017 17:01:40
; DOASIS Version: 3.2.5029
; Fit Scenario File Name: D:\Car-MAX-DOAS\JS\NO2_O4(405-450nm)_Diff.fs
; 
; 
Fit Coefficient (NO2_298K_(425-490nm))	Fit Coefficient Error (NO2_298K_(425-490nm))	Shift (NO2_298K_(425-490nm))	Shift Error (NO2_298K_(425-490nm))	Squeeze (NO2_298K_(425-490nm))	Squeeze Error (NO2_298K_(425-490nm))	Quadratic Squeeze (NO2_298K_(425-490nm))	Quadratic Squeeze Error (NO2_298K_(425-490nm))	Cubic Squeeze (NO2_298K_(425-490nm))	Cubic Squeeze Error (NO2_298K_(425-490nm))	Fit Coefficient (NO2_220K_(425-490nm))	Fit Coefficient Error (NO2_220K_(425-490nm))	Shift (NO2_220K_(425-490nm))	Shift Error (NO2_220K_(425-490nm))	Squeeze (NO2_220K_(425-490nm))	Squeeze Error (NO2_220K_(425-490nm))	Quadratic Squeeze (NO2_220K_(425-490nm))	Quadratic Squeeze Error (NO2_220K_(425-490nm))	Cubic Squeeze (NO2_220K_(425-490nm))	Cubic Squeeze Error (NO2_220K_(425-490nm))	Fit Coefficient (O3_223K_(425-490nm))	Fit Coefficient Error (O3_223K_(425-490nm))	Shift (O3_223K_(425-490nm))	Shift Error (O3_223K_(425-490nm))	Squeeze (O3_223K_(425-490nm))	Squeeze Error (O3_223K_(425-490nm))	Quadratic Squeeze (O3_223K_(425-490nm))	Quadratic Squeeze Error (O3_223K_(425-490nm))	Cubic Squeeze (O3_223K_(425-490nm))	Cubic Squeeze Error (O3_223K_(425-490nm))	Fit Coefficient (O4_293K_(425-490nm))	Fit Coefficient Error (O4_293K_(425-490nm))	Shift (O4_293K_(425-490nm))	Shift Error (O4_293K_(425-490nm))	Squeeze (O4_293K_(425-490nm))	Squeeze Error (O4_293K_(425-490nm))	Quadratic Squeeze (O4_293K_(425-490nm))	Quadratic Squeeze Error (O4_293K_(425-490nm))	Cubic Squeeze (O4_293K_(425-490nm))	Cubic Squeeze Error (O4_293K_(425-490nm))	Fit Coefficient (H2O_(425-490nm))	Fit Coefficient Error (H2O_(425-490nm))	Shift (H2O_(425-490nm))	Shift Error (H2O_(425-490nm))	Squeeze (H2O_(425-490nm))	Squeeze Error (H2O_(425-490nm))	Quadratic Squeeze (H2O_(425-490nm))	Quadratic Squeeze Error (H2O_(425-490nm))	Cubic Squeeze (H2O_(425-490nm))	Cubic Squeeze Error (H2O_(425-490nm))	Fit Coefficient (Ring_(425-490nm))	Fit Coefficient Error (Ring_(425-490nm))	Shift (Ring_(425-490nm))	Shift Error (Ring_(425-490nm))	Squeeze (Ring_(425-490nm))	Squeeze Error (Ring_(425-490nm))	Quadratic Squeeze (Ring_(425-490nm))	Quadratic Squeeze Error (Ring_(425-490nm))	Cubic Squeeze (Ring_(425-490nm))	Cubic Squeeze Error (Ring_(425-490nm))	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Poly. Coeff. 4	Poly. Coeff. Error 4	Poly. Coeff. 5	Poly. Coeff. Error 5	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	AzimuthAngle	Delta	Deviation	ElevationAngle	ExposureTime	FileName	Latitude	Longitude	Name	NumScans	Pressure	ScanGeometry	StartDateAndTime	StopDateAndTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
4.49835421091964E+16	1.70335049566553E+16	0.0657910627062759	0.33857862031916	0.992202948320351	0.00987562400738143	0	0	0	0	-9.68899742951192E+16	5.95573012433664E+16	0.0657910627062759	0.33857862031916	0.992202948320351	0.00987562400738143	0	0	0	0	9.4447647771013E+19	4.23032386623519E+19	0.0657910627062759	0.33857862031916	0.992202948320351	0.00987562400738143	0	0	0	0	-2.61515814072183E+44	7.98997358809077E+43	0.0657910627062759	0.33857862031916	0.992202948320351	0.00987562400738143	0	0	0	0	3.16115863573798E+23	1.37917728721817E+23	0.0657910627062759	0.33857862031916	0.992202948320351	0.00987562400738143	0	0	0	0	-2.62417820706388E+26	1.2638219059853E+25	-0.100184497874858	0.0102784889858228	1.00473498360123	0.000449562261032483	0	0	0	0	0.0297648178511205	0.0626596169173316	0.00966379641584545	11	2074.80140704772	1336.95025233866	-16.8018254294677	15.1916636561214	0.0445254000070158	0.069890923668343	-2.66470581208508E-05	0.00016295546229559	-5.66963645457955E-08	1.9260862307335E-07	6.62385459755734E-11	9.22470731661049E-11	3.69879935005238E-05	0.000283524882179548	0	0.338333651541527	0.0902329328266527	0	1814.69015641646	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000400\Meas0000499	31.8535842895508	117.154769897461	Meas	11	0	SAZ: 95.9617114939705 SZA: 106.167873787269 LAZ: 256.580383229999 LAZ: 58.6512524083188 Date: 2/13/2017 05:41:59 Lat.: 31.8535842895508 Lon.: 117.154769897461 TimeZoneOffset: 08:00:00	2017-02-13 05:41:59	2017-02-13 05:42:19	0	08:00:00	0.8223181479376859	0.005731061620069621	30.0528		02/13/2017 05:41:31	02/13/2017 05:41:51	90.3528		0.00814198216649922
8.44203189133475E+16	1.84030324438116E+16	0.0799105780252273	0.223023673261824	0.991605922188377	0.00763476344984045	0	0	0	0	-2.15079762254769E+17	6.53747780700368E+16	0.0799105780252273	0.223023673261824	0.991605922188377	0.00763476344984045	0	0	0	0	7.41572339327877E+19	4.63687229797194E+19	0.0799105780252273	0.223023673261824	0.991605922188377	0.00763476344984045	0	0	0	0	-1.63779374497415E+44	8.65667661238812E+43	0.0799105780252273	0.223023673261824	0.991605922188377	0.00763476344984045	0	0	0	0	2.51930476827453E+23	1.49586053258715E+23	0.0799105780252273	0.223023673261824	0.991605922188377	0.00763476344984045	0	0	0	0	-2.60281035283682E+26	1.37188310110434E+25	-0.102891463740527	0.0113129535342954	1.00467723012078	0.000494777770366452	0	0	0	0	0.0363599088896816	0.0706609638432202	0.0105675221868355	14	2061.49456662702	NaN	-16.7898909862405	NaN	0.0450494715594796	NaN	-2.90098325174421E-05	NaN	-5.28559094435869E-08	NaN	6.40528142679795E-11	NaN	4.73998185592335E-05	0.000313365338458497	0	0.356327483270703	0.0937319564165032	0	623.014152050018	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000500	31.8535842895508	117.154769897461	Meas	32	0	SAZ: 96.0160189049982 SZA: 106.076306069718 LAZ: 256.647079802014 LAZ: 58.7385683026498 Date: 2/13/2017 05:42:25 Lat.: 31.8535842895508 Lon.: 117.154769897461 TimeZoneOffset: 08:00:00	2017-02-13 05:42:25	2017-02-13 05:42:45	0	08:00:00	0.8323158104869258	0.005829782004208473	30.0528		02/13/2017 05:41:31	02/13/2017 05:41:51	90.3528		0.00878567965366526
2.804309720948E+16	1.16573965234878E+16	0.0919474233203756	0.342001253870259	0.993690555234025	0.00968534042310844	0	0	0	0	-5.31043734245383E+16	4.0609343843465E+16	0.0919474233203756	0.342001253870259	0.993690555234025	0.00968534042310844	0	0	0	0	5.60688934859035E+19	2.87950901573893E+19	0.0919474233203756	0.342001253870259	0.993690555234025	0.00968534042310844	0	0	0	0	-2.13536335810837E+44	5.28659204463003E+43	0.0919474233203756	0.342001253870259	0.993690555234025	0.00968534042310844	0	0	0	0	2.66831294511103E+23	9.37852755338361E+22	0.0919474233203756	0.342001253870259	0.993690555234025	0.00968534042310844	0	0	0	0	-1.91643733521377E+26	8.79596269042718E+24	0.0669119560067985	0.0103822846908229	1.0003963560888	0.000456944313901275	0	0	0	0	0.0168409648055618	0.0421608248063672	0.00661377733122039	8	1384.52087166797	NaN	-11.195254796448	NaN	0.0294769425373969	NaN	-1.66916498934668E-05	NaN	-3.99319058417516E-08	NaN	4.56525518058986E-11	NaN	2.32960027247604E-05	0.00021326669964202	0	0.25292034962775	0.0651477307956253	0	1888.1555037065	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000502	31.8530178070068	117.159576416016	Meas	11	0	SAZ: 96.1355336624748 SZA: 105.87499479651 LAZ: 256.793814640248 LAZ: 58.9305581473 Date: 2/13/2017 05:43:21 Lat.: 31.8530178070068 Lon.: 117.159576416016 TimeZoneOffset: 08:00:00	2017-02-13 05:43:21	2017-02-13 05:43:41	0	08:00:00	0.8623327739640129	0.005422763335440207	149.7528		02/13/2017 05:42:52	02/13/2017 05:43:13	90.3528		0.00424422682781927
5.05123945213729E+16	1.44462043819119E+16	0.0459813536506684	0.258161227170526	1.00183846742613	0.00812965610680592	0	0	0	0	-1.07735829282418E+17	5.1070532990467E+16	0.0459813536506684	0.258161227170526	1.00183846742613	0.00812965610680592	0	0	0	0	7.28240020227695E+19	3.57006906893679E+19	0.0459813536506684	0.258161227170526	1.00183846742613	0.00812965610680592	0	0	0	0	-1.68992081692687E+44	6.22448802070841E+43	0.0459813536506684	0.258161227170526	1.00183846742613	0.00812965610680592	0	0	0	0	2.21178049129228E+23	1.15917728749338E+23	0.0459813536506684	0.258161227170526	1.00183846742613	0.00812965610680592	0	0	0	0	-2.0846132639758E+26	1.09008115201058E+25	0.105759810818134	0.0107779647476368	0.995195517231675	0.000468176430618934	0	0	0	0	0.023976601329144	0.0568821085189804	0.00815242691345712	10	1733.04414172849	NaN	-14.0673780892801	NaN	0.0373615174693333	NaN	-2.23620739184683E-05	NaN	-4.79647069874015E-08	NaN	5.61327035132482E-11	NaN	2.83426596245525E-05	0.000254468116385924	0	0.281399761779786	0.0730643343276728	0	1945.8625793457	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000503	31.853120803833	117.162864685059	Meas	10	0	SAZ: 96.191435997588 SZA: 105.7806903372 LAZ: 256.862237860562 LAZ: 59.0206929162448 Date: 2/13/2017 05:43:47 Lat.: 31.853120803833 Lon.: 117.162864685059 TimeZoneOffset: 08:00:00	2017-02-13 05:43:47	2017-02-13 05:44:07	0	08:00:00	0.8410496950963521	0.006106139177611645	149.7528		02/13/2017 05:42:52	02/13/2017 05:43:13	90.3528		0.00533839695074594
-2.7281072550758E+16	8.95753024543623E+15	-0.35606736432404	0.222528665608821	0.999996477338196	0.00717542637057464	0	0	0	0	1.3345523333648E+17	3.06345307040748E+16	-0.35606736432404	0.222528665608821	0.999996477338196	0.00717542637057464	0	0	0	0	-6.30153686866203E+19	2.25549574600421E+19	-0.35606736432404	0.222528665608821	0.999996477338196	0.00717542637057464	0	0	0	0	8.54539943479869E+43	4.36972208708062E+43	-0.35606736432404	0.222528665608821	0.999996477338196	0.00717542637057464	0	0	0	0	-1.23313896900888E+23	7.15043211209737E+22	-0.35606736432404	0.222528665608821	0.999996477338196	0.00717542637057464	0	0	0	0	1.31892435448477E+26	7.22556549570319E+24	0.0720940361045557	0.0122308114874824	1.00026372514115	0.000517021275839488	0	0	0	0	0.0251013499541559	0.0300191856862893	0.00524035821508812	16	-1059.49894373784	NaN	8.59744016607048	NaN	-0.0228887148251879	NaN	1.4083628405929E-05	NaN	2.83194943702675E-08	NaN	-3.35323705187154E-11	NaN	1.31461999589378E-05	0.000260368297491363	0	0.281268998774941	0.0871934383714092	0	1677.09398269653	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000505	31.8532524108887	117.17162322998	Meas	12	0	SAZ: 96.3105950956738 SZA: 105.579702613434 LAZ: 257.007831929485 LAZ: 59.2129149995824 Date: 2/13/2017 05:44:42 Lat.: 31.8532524108887 Lon.: 117.17162322998 TimeZoneOffset: 08:00:00	2017-02-13 05:44:42	2017-02-13 05:45:02	0	08:00:00	1.1068972356624063	0.004538581316908131	30.0528		02/13/2017 05:44:14	02/13/2017 05:44:35	90.3528		0.00760269569502873
-2.39707009065396E+16	9.58348220462102E+15	-0.327603195522355	0.276974235084635	1.00206930412467	0.00876430469447782	0	0	0	0	1.15453748800755E+17	3.28274610686994E+16	-0.327603195522355	0.276974235084635	1.00206930412467	0.00876430469447782	0	0	0	0	-7.16890251901528E+19	2.41776234208798E+19	-0.327603195522355	0.276974235084635	1.00206930412467	0.00876430469447782	0	0	0	0	1.16675165939967E+44	4.62270843217384E+43	-0.327603195522355	0.276974235084635	1.00206930412467	0.00876430469447782	0	0	0	0	-1.198222498369E+23	7.65694222221535E+22	-0.327603195522355	0.276974235084635	1.00206930412467	0.00876430469447782	0	0	0	0	1.47383890583168E+26	7.72284671908472E+24	0.0736670388276512	0.0118005306892944	1.00017933406615	0.000503259358436943	0	0	0	0	0.0301013081419201	0.0318983882324493	0.0056126090791507	16	-1259.73108435958	413.754321373922	10.2158568198964	4.33929376642052	-0.0271314399353324	0.0189303004010145	1.63711995242763E-05	4.38548067446477E-05	3.43855263643043E-08	5.41348584599746E-08	-4.03645136907394E-11	2.79918506627997E-11	2.05668024246968E-05	0.00028512299796423	0	0.314129444052356	0.0958714308961642	0	1761.73470237038	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000506	31.8532752990723	117.17342376709	Meas	11	0	SAZ: 96.3678375980003 SZA: 105.483157884951 LAZ: 257.077551298199 LAZ: 59.3052404259402 Date: 2/13/2017 05:45:09 Lat.: 31.8532752990723 Lon.: 117.17342376709 TimeZoneOffset: 08:00:00	2017-02-13 05:45:09	2017-02-13 05:45:28	0	08:00:00	1.126223638047023	0.004644297176038384	30.0528		02/13/2017 05:44:14	02/13/2017 05:44:35	90.3528		0.00919133126207798
5.18685353549352E+16	1.35621060361602E+16	-0.0335441168739499	0.270349375980966	0.994793652516081	0.00823809820958331	0	0	0	0	-1.3539113368173E+17	4.75884061475649E+16	-0.0335441168739499	0.270349375980966	0.994793652516081	0.00823809820958331	0	0	0	0	5.37240008816805E+19	3.40657276247975E+19	-0.0335441168739499	0.270349375980966	0.994793652516081	0.00823809820958331	0	0	0	0	-1.81310662091235E+44	6.37563871467254E+43	-0.0335441168739499	0.270349375980966	0.994793652516081	0.00823809820958331	0	0	0	0	2.87520021708711E+23	1.0939537213309E+23	-0.0335441168739499	0.270349375980966	0.994793652516081	0.00823809820958331	0	0	0	0	-2.21302763851426E+26	1.03953664832159E+25	0.0663848469272112	0.0104160933422741	1.00038745266878	0.000460055399793286	0	0	0	0	0.0225122739621503	0.0491827055224486	0.00780783475692521	7	1729.81718903831	NaN	-14.0473668659411	NaN	0.0373728008189209	NaN	-2.26899386712321E-05	NaN	-4.71561407614479E-08	NaN	5.55181561102956E-11	NaN	2.86727607437654E-05	0.000246575116320961	0	0.270555511803514	0.0720444431481917	0	1996.03786468506	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000508	31.853515625	117.17813873291	Meas	10	0	SAZ: 96.4848938143243 SZA: 105.285664395013 LAZ: 257.219786615999 LAZ: 59.4942984425916 Date: 2/13/2017 05:46:04 Lat.: 31.853515625 Lon.: 117.17813873291 TimeZoneOffset: 08:00:00	2017-02-13 05:46:04	2017-02-13 05:46:24	0	08:00:00	0.8558320896827509	0.004064691689350647	149.7528		02/13/2017 05:45:35	02/13/2017 05:45:56	90.3528		0.00519040178853303
5.38801896160936E+16	1.30890957034023E+16	0.0101768523718817	0.251492763510262	0.994360222338277	0.00747215443069835	0	0	0	0	-1.41212822168321E+17	4.58009152875765E+16	0.0101768523718817	0.251492763510262	0.994360222338277	0.00747215443069835	0	0	0	0	5.09861562804065E+19	3.29389898271416E+19	0.0101768523718817	0.251492763510262	0.994360222338277	0.00747215443069835	0	0	0	0	-1.74133518662722E+44	6.10385985848364E+43	0.0101768523718817	0.251492763510262	0.994360222338277	0.00747215443069835	0	0	0	0	3.62783293815718E+23	1.06430788312684E+23	0.0101768523718817	0.251492763510262	0.994360222338277	0.00747215443069835	0	0	0	0	-2.11688198501445E+26	1.00653435936E+25	0.0620812883606324	0.0102324140198419	1.00053575290572	0.000453621865121243	0	0	0	0	0.0211325633337084	0.04258911943051	0.00755349113550027	11	1396.16118138684	NaN	-11.299937757458	NaN	0.0298863821684544	NaN	-1.76277297768452E-05	NaN	-3.86588737514694E-08	NaN	4.4874043261483E-11	NaN	2.56621510694537E-05	0.000238899727105238	0	0.271569753738797	0.0707321615772026	0	2098.85845184326	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000509	31.854362487793	117.183090209961	Meas	10	0	SAZ: 96.5413881481469 SZA: 105.190105992115 LAZ: 257.288181126266 LAZ: 59.5861245301792 Date: 2/13/2017 05:46:30 Lat.: 31.854362487793 Lon.: 117.183090209961 TimeZoneOffset: 08:00:00	2017-02-13 05:46:30	2017-02-13 05:46:51	0	08:00:00	0.8558779619021074	0.005384304123199397	149.7528		02/13/2017 05:45:35	02/13/2017 05:45:56	90.3528		0.0050030386813835
-3.72144127240742E+16	1.08129598688019E+16	-0.51089326644478	0.255199024002117	1.00462195809032	0.00797021062286812	0	0	0	0	1.50854270767496E+17	3.72132633275421E+16	-0.51089326644478	0.255199024002117	1.00462195809032	0.00797021062286812	0	0	0	0	-4.11247913178342E+19	2.75215230908124E+19	-0.51089326644478	0.255199024002117	1.00462195809032	0.00797021062286812	0	0	0	0	1.51233243258367E+44	5.20134318296679E+43	-0.51089326644478	0.255199024002117	1.00462195809032	0.00797021062286812	0	0	0	0	-2.18516985720477E+23	8.69437669521378E+22	-0.51089326644478	0.255199024002117	1.00462195809032	0.00797021062286812	0	0	0	0	1.5871094794712E+26	8.74658407887223E+24	-0.116184754829776	0.0109034238961768	1.00503595615883	0.000467499533161287	0	0	0	0	0.0416285778641445	0.0455659930491487	0.00637074749007135	8	-1509.78011333065	NaN	12.2708739165174	NaN	-0.0327471813526967	NaN	2.03471649853276E-05	NaN	4.01956001168072E-08	NaN	-4.78453148416514E-11	NaN	2.47949209263395E-05	0.000335301388082316	0	0.355763086794347	0.108272253398219	0	1519.57702636719	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000511	31.8561210632324	117.193290710449	Meas	13	0	SAZ: 96.6628432176115 SZA: 104.984714727498 LAZ: 257.434881325727 LAZ: 59.7835800664102 Date: 2/13/2017 05:47:26 Lat.: 31.8561210632324 Lon.: 117.193290710449 TimeZoneOffset: 08:00:00	2017-02-13 05:47:26	2017-02-13 05:47:46	0	08:00:00	1.162969207231707	0.007102005313878003	30.0528		02/13/2017 05:46:58	02/13/2017 05:47:18	90.3528		0.0117228808559282
-3.87606773410832E+16	1.40518435187134E+16	-0.35058491007735	0.371951237057267	0.998831356282118	0.0111004034080705	0	0	0	0	1.36671373940166E+17	4.857001719587E+16	-0.35058491007735	0.371951237057267	0.998831356282118	0.0111004034080705	0	0	0	0	-6.57659433631054E+19	3.54167176598576E+19	-0.35058491007735	0.371951237057267	0.998831356282118	0.0111004034080705	0	0	0	0	2.33019987068577E+44	6.95446614791025E+43	-0.35058491007735	0.371951237057267	0.998831356282118	0.0111004034080705	0	0	0	0	-2.36635480708871E+23	1.11639793217945E+23	-0.35058491007735	0.371951237057267	0.998831356282118	0.0111004034080705	0	0	0	0	2.0476622071439E+26	1.12555709165031E+25	-0.116186835835769	0.0109696142897576	1.00510822476149	0.000467560112621492	0	0	0	0	0.0839703653629817	0.0541752571515134	0.00823864356484567	15	-1705.57181620543	576.564559742422	13.9874375359237	6.09067597168456	-0.0383408431272829	0.0270343494960294	2.83398237056674E-05	6.41714959474678E-05	3.60691383350392E-08	8.10296541394508E-08	-4.80045591573588E-11	4.25333023673193E-11	5.32350819784668E-05	0.000476214467762476	0	0.51735422295389	0.156711337458363	0	1791.04752974077	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000512	31.8570365905762	117.198593139648	Meas	11	0	SAZ: 96.7194871235168 SZA: 104.888907931033 LAZ: 257.50313336169 LAZ: 59.8757818393172 Date: 2/13/2017 05:47:52 Lat.: 31.8570365905762 Lon.: 117.198593139648 TimeZoneOffset: 08:00:00	2017-02-13 05:47:52	2017-02-13 05:48:12	0	08:00:00	1.2263531833727572	0.008412892907397787	30.0528		02/13/2017 05:46:58	02/13/2017 05:47:18	90.3528		0.0245584432879888
4.98098820939871E+16	1.11467628839066E+16	0.156647391113883	0.199548250225439	0.992914798538451	0.0061909278421146	0	0	0	0	-1.03563623265272E+17	3.92362019964994E+16	0.156647391113883	0.199548250225439	0.992914798538451	0.0061909278421146	0	0	0	0	6.29592031161369E+19	2.74365526925976E+19	0.156647391113883	0.199548250225439	0.992914798538451	0.0061909278421146	0	0	0	0	-1.65557282976359E+44	4.94884943009634E+43	0.156647391113883	0.199548250225439	0.992914798538451	0.0061909278421146	0	0	0	0	2.38682879827569E+23	8.85700673371627E+22	0.156647391113883	0.199548250225439	0.992914798538451	0.0061909278421146	0	0	0	0	-1.70403138541895E+26	8.73158591407743E+24	0.0732027451694528	0.0111645998986314	1.00029477112479	0.000467021918163983	0	0	0	0	0.01669713921478	0.0375884337609179	0.00631512086628504	14	1107.95258582786	606.078967762966	-8.95602737683154	6.88427251836215	0.0236298180678389	0.0321943588990892	-1.37577808594649E-05	7.74938878683842E-05	-3.09089904455725E-08	9.5571000803139E-08	3.56642415035612E-11	4.79658208993289E-11	2.27431435337917E-05	0.000212354074398114	0	0.208768451383057	0.0523377468062916	0	1979.1467666626	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000514	31.8584403991699	117.207389831543	Meas	10	0	SAZ: 96.836145596283 SZA: 104.691775979793 LAZ: 257.643438594202 LAZ: 60.065402088525 Date: 2/13/2017 05:48:46 Lat.: 31.8584403991699 Lon.: 117.207389831543 TimeZoneOffset: 08:00:00	2017-02-13 05:48:46	2017-02-13 05:49:05	0	08:00:00	0.8737385525487041	0.004483466917808006	149.7528		02/13/2017 05:48:19	02/13/2017 05:48:38	90.3528		0.00273923974075949
3.14386360840783E+16	7.74447819667744E+15	0.156261041439742	0.189309786520017	0.99456519445834	0.00610821004500369	0	0	0	0	-5.11665830388879E+16	2.73036402997763E+16	0.156261041439742	0.189309786520017	0.99456519445834	0.00610821004500369	0	0	0	0	4.85837576507176E+19	1.87904388316225E+19	0.156261041439742	0.189309786520017	0.99456519445834	0.00610821004500369	0	0	0	0	-6.92564104692347E+43	3.31004738290658E+43	0.156261041439742	0.189309786520017	0.99456519445834	0.00610821004500369	0	0	0	0	9.6815311231766E+22	6.05358585416374E+22	0.156261041439742	0.189309786520017	0.99456519445834	0.00610821004500369	0	0	0	0	-1.05788806829564E+26	6.08189582269588E+24	-0.0650579907055365	0.0120011740213514	0.999657065397506	0.000529975029888972	0	0	0	0	0.00913205777487177	0.0247316375047606	0.0043500670575881	13	491.647465625107	316.933928542011	-3.91678571266956	3.32469751500419	0.0100244995083916	0.0145712097956703	-4.7737428951615E-06	3.40620438883913E-05	-1.5326185983187E-08	4.24791905229259E-08	1.64892184268855E-11	2.21431918113675E-11	7.94153969997382E-06	0.000157044918775628	0	0.130216181837327	0.0304746901726835	0	2116.34148491753	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000515	31.8582916259766	117.210296630859	Meas	9	0	SAZ: 96.8918587280557 SZA: 104.597901045315 LAZ: 257.710461466376 LAZ: 60.1554558757381 Date: 2/13/2017 05:49:12 Lat.: 31.8582916259766 Lon.: 117.210296630859 TimeZoneOffset: 08:00:00	2017-02-13 05:49:12	2017-02-13 05:49:31	0	08:00:00	0.8989534867348513	0.0034203302971223767	149.7528		02/13/2017 05:48:19	02/13/2017 05:48:38	90.3528		0.00092870674112105
7.5662734007062E+16	1.63566813528601E+16	0.0854827851018759	0.226326823432971	0.990281995535353	0.00736098982921943	0	0	0	0	-2.01655425900405E+17	5.77318073118796E+16	0.0854827851018759	0.226326823432971	0.990281995535353	0.00736098982921943	0	0	0	0	8.62865226877398E+19	4.12759811241381E+19	0.0854827851018759	0.226326823432971	0.990281995535353	0.00736098982921943	0	0	0	0	-1.67478074765705E+44	7.87047277467947E+43	0.0854827851018759	0.226326823432971	0.990281995535353	0.00736098982921943	0	0	0	0	3.13166482136798E+23	1.33472376322855E+23	0.0854827851018759	0.226326823432971	0.990281995535353	0.00736098982921943	0	0	0	0	-2.48311929237083E+26	1.25609560513258E+25	-0.105352507490934	0.0102402221158158	1.00485811645573	0.000443670931487897	0	0	0	0	0.0304983041908015	0.062229070206835	0.00942925868849427	7	1645.25279503081	712.218426520184	-13.2958554992052	7.6013319222575	0.0349907029240887	0.0338138915939824	-1.98289171814661E-05	7.95223322091061E-05	-4.72604242991168E-08	9.87122446786952E-08	5.40163248781471E-11	5.08963193584211E-11	3.57110791486094E-05	0.000286997034949024	0	0.30497085335404	0.0822765604440308	0	2165.19122653537	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000517	31.8514766693115	117.209411621094	Meas	9	0	SAZ: 97.0036619173977 SZA: 104.411521454196 LAZ: 257.846112292464 LAZ: 60.3320712197819 Date: 2/13/2017 05:50:05 Lat.: 31.8514766693115 Lon.: 117.209411621094 TimeZoneOffset: 08:00:00	2017-02-13 05:50:05	2017-02-13 05:50:25	0	08:00:00	0.841622743799206	0.00581256626921547	30.0528		02/13/2017 05:49:38	02/13/2017 05:49:58	90.3528		0.00676943239850025
6.25308883073119E+16	1.61654910933826E+16	0.246175970224297	0.229432062582504	0.989710145158382	0.0072103796842074	0	0	0	0	-1.30470987108283E+17	5.71039914913848E+16	0.246175970224297	0.229432062582504	0.989710145158382	0.0072103796842074	0	0	0	0	9.95915669846061E+19	3.99359114419085E+19	0.246175970224297	0.229432062582504	0.989710145158382	0.0072103796842074	0	0	0	0	-1.15371790290852E+44	7.34226999713742E+43	0.246175970224297	0.229432062582504	0.989710145158382	0.0072103796842074	0	0	0	0	3.19015030463934E+23	1.30038824591214E+23	0.246175970224297	0.229432062582504	0.989710145158382	0.0072103796842074	0	0	0	0	-2.61392733437665E+26	1.23116891615176E+25	-0.0732508143462687	0.0106464325445388	0.999808696397798	0.000465549217552652	0	0	0	0	0.0287101086131688	0.0592568260386364	0.00917616378975574	24	1274.70593095686	NaN	-10.209763168182	NaN	0.0263677535259829	NaN	-1.31926242036004E-05	NaN	-3.92942184928346E-08	NaN	4.29905982184678E-11	NaN	3.30624440210968E-05	0.000278456257459637	0	0.312204265602895	0.0826186915360425	0	1997.32704162598	D:\Car-MAX-DOAS\data\Setup7-2017-02-13\specMFC\Meas0000500\Meas0000518	31.8474941253662	117.208740234375	Meas	10	0	SAZ: 97.0585296408942 SZA: 104.320217791927 LAZ: 257.912704083989 LAZ: 60.4184246381182 Date: 2/13/2017 05:50:31 Lat.: 31.8474941253662 Lon.: 117.208740234375 TimeZoneOffset: 08:00:00	2017-02-13 05:50:31	2017-02-13 05:50:51	0	08:00:00	0.8393407087586008	0.0038161559991348876	30.0528		02/13/2017 05:49:38	02/13/2017 05:49:58	90.3528		0.00682584819112774
